line_id	source	true_label	pred_label	is_correct	confidence	category	tags
9327	저런 오케스트라같은거 취미로보는사람들 1프로인집안임 으외로 사짜들어가는직업많음	0	2	False	0.5327	NORMAL	N/A
9328	드셔보세요 맛있습니다. 특히 잘익은 갓김치랑 열무랑 먹으면 개꿀~! 광주사람이라고 다 알리가 있나요. 그냥 먹던 사람이 먹는 음식입니다. 그냥 간단하게 해먹는 음식이니 향토음식이라고 불리우기도 뭐하고요.	0	2	False	0.8243	NORMAL	N/A
9329	재규형님이 그립다	0	2	False	0.5437	NORMAL	N/A
9335	진짜 전쟁한번 나면 좋겠다 일단 메갈년들부터 쏘게	1	2	False	0.5481	GENDER	N/A
9338	미개하다 미개해 저런 형벌이 언제적 형벌이냐 ㄷㄷ	0	2	False	0.9307	NORMAL	N/A
9343	자적자는 잘했지만 보지찌른것보니 저새끼도 재기해야한다	2	1	False	0.6145	GENDER	N/A
9351	음주는했지만 음주운전은안했다	0	2	False	0.5064	NORMAL	N/A
9354	학교는 다 허가해줬는데 뭘더해??	0	2	False	0.583	NORMAL	N/A
9355	학종폐지 서두르라는 질문은 했냐? 지금시점 제일 중요한건데.	0	2	False	0.5485	NORMAL	N/A
9360	불쾌하고 불안하고 분노하게 되는 쓰레기 같은 아니면 아닐 수도 있는 더러운 문명은 가지를 않더군?	0	2	False	0.8464	NORMAL	N/A
9366	비엘 사실상 레즈 아니노? 비엘 나오는 자지처럼 생각하는 자지 없음. 다 보지 생각이다.	2	1	False	0.5123	GENDER	N/A
9379	난 이제까지의 근대사 역사책은 반일종족주의를 읽음으로써 엉터리라는 걸 알았다..	0	2	False	0.5216	NORMAL	N/A
9390	성님,,,	0	2	False	0.5705	NORMAL	N/A
9393	오늘 몇시에 간데요? 가는거 생방가능?? 떡돌리게요	0	2	False	0.5971	NORMAL	N/A
9394	벌레로 중요부위 가린건 첨보네	0	2	False	0.631	NORMAL	N/A
9399	애기들이 가장 좋아하는게 엄빤데 이 애기는 야 엄마가 때렸으니 얼마나 무섭고, 두려웠을까 불쌍한3살애기	0	2	False	0.6378	NORMAL	N/A
9408	에효 말세다 말세야	0	2	False	0.5356	NORMAL	N/A
9414	일베나 워마드나 ;;	0	2	False	0.8878	NORMAL	N/A
9419	차별금지법 이름만 거창한거지 이름 바꿔라 자유제한법 으로	0	2	False	0.7179	NORMAL	N/A
9437	틀딱새끼들 죽이고싶음 ㅇㅈ	1	2	False	0.7255	AGE	N/A
9442	근데 쟤들 저 팔찌 뭐냐	0	2	False	0.6147	NORMAL	N/A
9444	이거 왠지 예전에 오대양 사건이랑 비슷한듯. 정치하시는분들 이런일 또다시 일어나지않게  법적으로라도 방어해주세요	0	2	False	0.571	NORMAL	N/A
9461	하얀바지 엉덩이 탱글하노 채찍질하고싶다 이기	1	2	False	0.5007	SLUR	N/A
9462	이 한국 보다가 유럽 보닌까 ~ 싸네 ~~	0	2	False	0.7633	NORMAL	N/A
9467	내 호적메이트새끼 사촌새끼 삼촌새끼 다 저렇게 지 엄마 젖 만지고 잠들더라 이기야 좆같은새끼들 뒤져버리길	2	1	False	0.517	SLUR	N/A
9469	고통없이 죽을 수만 있다면 20대,30대 남자 다수가 죽음을 선택할거다 나 역시 마찬가지고	0	2	False	0.7641	NORMAL	N/A
9476	7개월 아이가 그럼울고 보채지 이 애미충년아 이년은 다시는 아이 못갖게 도려내라	1	2	False	0.5686	GENDER	N/A
9484	솔직히 말하자면 귀여운 선임이 스킨십하거나 만져줄때 기준 좋았다..	0	2	False	0.6595	NORMAL	N/A
9490	한남충 살기 참 쉽노. 안그래도 한남좆같은 인생 셀프재기나 하겠노 ㅋㅋ	1	2	False	0.6104	GENDER	N/A
9502	ㅇㄱㄹㅇ 내주위는 호주나 뉴질랜드로 이민다가더라 한국다정리해서	0	2	False	0.8475	NORMAL	N/A
9504	하 지겨워	0	2	False	0.5343	NORMAL	N/A
9513	북수단도 끼워줘라	0	2	False	0.6348	NORMAL	N/A
9514	쓰레기 퍼오지 마세요. 더불어 글쓴님 예전글보기는 과학이네요. 세상을 너무 혐오대상으로만 바라보지 마시길	0	2	False	0.8751	NORMAL	N/A
9522	오늘부터 킹로마제국 >>>>>>>>>>>> 당나라, 고구려 합시다!!!	0	2	False	0.8386	NORMAL	N/A
9523	안그래도 인구밀집도 폭발수준인데 미친 한국똘개이새끼들 난민 왜 쳐받는거야?? 오히려 저색기들 뒤져주는게 지구를 위해서도 더 나은거지..	1	2	False	0.6908	RACISM	N/A
9526	심형탁 방배동 헬스장 다닌다. 나도몇번봄. 복근운동하던데일단 멋있었음.	0	2	False	0.6184	NORMAL	N/A
9532	저새끼들은 뭔데 이기이기거리노burn burn도 여기서나온거아니냐 머구통구이때	1	2	False	0.8215	REGIONAL	N/A
9538	근데 아까글 삭제안됬음ㅇㅇ	0	2	False	0.5693	NORMAL	N/A
9544	이게 같은사안인가ㅋㅋ저시험지에나온건 지금법심판직전인 팩트고아래꺼는근거들도 부족한 썰인데 ㅋㅋㅋ	0	2	False	0.5644	NORMAL	N/A
9546	나도 기독교인인데 성경 잘못 해석하는건 진짜 아니라고 본다.	0	2	False	0.5101	NORMAL	N/A
9549	유행가~ 유행가 '신안'은 노예 ~~ 나도 한 번~~~ 부려본다아~~ 유행가 유행가 '소금' 푼 노예~ 낫을 치며~~~ 부려본다~~`	1	2	False	0.7831	REGIONAL	N/A
9557	중딩때 옆반교생이 야동틀어줬는데 ㅋㅋㅋ ㄹㅇ 상남자 우리 교생은 지 처음경험이야기하면서 섹스가 딸치는것보다 100배좋다고 ㅋㅋ	0	2	False	0.8342	NORMAL	N/A
9563	어...욱일기닷	0	2	False	0.596	NORMAL	N/A
9564	자지 괴롭히는 sm소설로만 아들 친다 영상물엔 내 환상 속 핑좆존잘남이 없어서. 현실자지는 다 구웨에엑	2	1	False	0.5122	GENDER	N/A
9571	이건 뭐ㅋㅋㅋㅋㅋ	0	2	False	0.541	NORMAL	N/A
9583	서남아시아에선 돼지가 사치스런 음식이긴 하죠... 덥고 건조한 날씨에선 돼지가 살기 힘들기 때매.. 요새야 무역이 성하고 냉장냉동 운송이 되니깐	0	2	False	0.5774	NORMAL	N/A
9586	수지 닮았다는게 주작마재윤 방송에 수지 금지어 채택	0	2	False	0.8818	NORMAL	N/A
9592	"너 인터넷 같은 거 많이하나보다..? (멸시가 서린 어색한 미소)"""	0	2	False	0.7176	NORMAL	N/A
9605	느개비머머리313 : 꿀꿀 꿀꿀 꿀꿀꿀? 꿀꿀 꿀꿀	1	2	False	0.7891	SLUR	N/A
9606	미워했으면 소라넷에 올렸겄소	1	2	False	0.8879	SEXUAL	N/A
9612	차별금지법은 교육 가정 사회 국가 망치는 것임이 분명히 드러나고 있다. 차별금지라는 이유로 저런 교육을 하게하다니 학부모로서 기가 막히고 분노할일이다	0	2	False	0.6354	NORMAL	N/A
9614	김진 깜놀 ㅎㄷㄷ촬영후스트레스증후군	0	2	False	0.5118	NORMAL	N/A
9617	와ㅋㅋ 전에 비정상회담 사우디편에 걔도 이렇게 컷나?ㅋㅋㅋ	0	2	False	0.6086	NORMAL	N/A
9618	이젠 수명도 얼마 안남았으니 빼돌려놓은 자금세탁해서 돌려놔야지..... 제일 쉬운게 사이비 개신교 목사나.. 사이비종교겠지...	0	2	False	0.8891	NORMAL	N/A
9620	모야 난 초딩이야?	0	2	False	0.5549	NORMAL	N/A
9621	이기적인 남녀있다지만 현실에서는 정상적인 남녀가 더 많음. 그리고 온라인에서 이런 글들이 올라오고 거기에 호응하는 사람이 있는 이유는 급진적 페미니즘에 대한 거부반응이 나타난 거라고 보면 됨	0	2	False	0.632	NORMAL	N/A
9623	여자가 남자 좋아하면 고추빨라고 시키면 잘 빨아준다	1	2	False	0.654	SLUR	N/A
9624	다른것들은 여기저기눈치보느라 입다물고 앉아있네.안철수가 서울시장되어야한다!	0	2	False	0.8876	NORMAL	N/A
9625	대구는 뭐이리 다 싸냐 체인점 제외하고	0	2	False	0.7068	NORMAL	N/A
9638	퀴어축제 사실 반갑지 않습니다. 대다수 시민들의 불편한 기분도 존중받아야 합니다. 조용히 자기들끼리 하는 것이 맞다고 봅니다.	0	2	False	0.6021	NORMAL	N/A
9647	"내일 아마 수도권에 ""전라도없는세상"" aka 유토피아가 펼쳐질 듯 하다"	1	2	False	0.8846	REGIONAL	N/A
9649	결혼하기전에 죽어라 보험금 수령통장은 아내이름으로 해놓고. 그러면 평생 사랑받을수있다이기야	1	2	False	0.8854	SLUR	N/A
9656	백좆맛으로 천국 가보려다 진짜 천국으로 가부럿네	1	2	False	0.8218	RACISM	N/A
9657	부산은 사랑입니다대구는 소망입니다울산은 활력입니다	0	2	False	0.5219	NORMAL	N/A
9659	찻짤은 에이즈 똥꼬충	1	2	False	0.8429	LGBTQ	N/A
9671	정상적이지 않은게 마치 정상인것 처럼 인정되기를 원하는 이런 일들이 어떻게 가능한지 참으로 이해하기 어렵고 보편성을 요구하는 그들의 행태는 과욕이고 비정상적입니다. 질시하지는 않으나 음지에서 조용히 사시고... 참 말이 안나오네.	0	2	False	0.6729	NORMAL	N/A
9673	남성접대부는 좌파들이 좋아한다던 그 .. 호모게이 항문섹스족인가?	1	2	False	0.6587	LGBTQ	N/A
9674	자르릉자르릉	1	2	False	0.8825	GENDER	N/A
9677	하여간 일 하나도 안하고 놀러만 다니지	0	2	False	0.8556	NORMAL	N/A
9681	마호메트 씹홍어 좆버러지 씹걸레같은 새끼	1	2	False	0.5509	RELIGION	N/A
9687	음모론이라고 생각하는게 이게 만약 진짜라면 오히려 더 이스라엘에 테러를 하지 않았을까? 의심사지 않기 위해서 사상자는 발생하지 않더라도, 주요기반시설 같은건 눈가리기로 테러라도 했을텐데	0	2	False	0.6911	NORMAL	N/A
9690	그래도 울지마 톤즈 신부님 보면 정말 신은 존재하는구나... 라고 생각나지 안냐?	0	2	False	0.6017	NORMAL	N/A
9692	패미 님들 뭣들하나요? 어서 글 남겨야죠? 남자로 인정한다면 그 동안 당신들이 했던 소리가 헛소리가 되고 여자로 인정한다면 당신들의 지지기반인 여대가 쓰레기 짓을 한게 되는건데 참 궁금하네요.	0	2	False	0.9082	NORMAL	N/A
9693	지건 딱 대 ㅋㅋ	0	2	False	0.9152	NORMAL	N/A
9695	여군이 되고싶으면 복무중인 여군에 물어봐야하지않나? 성전환이나 동성애나 개취니까 상관없지만 남자가 성전환했다고 갑자기 나도 여자다!! 같이 생활하자하며 화장실,목욕탕 들어오고 옆에서 자면... 난 좀 그럴것 같다. 미안하다. 나도 그것까진 용납 못하겠다.	0	2	False	0.7676	NORMAL	N/A
9697	선두. 대한민국 수많은 직종 중 가장 많은 범죄를 일으키 는 직종이 그 종교.	0	2	False	0.6481	NORMAL	N/A
9700	남편 외도로 두아이 키우면서 힘들어서 죽고싶다는 생각 많이 하지만 그 아이들 때문에 이 악물고 사는게 부모다.. 말을 안듣는다니... 어찌 그게 부모라는 사람이 할 소린가..	0	2	False	0.6168	NORMAL	N/A
9705	첫짤 합성이야...ㅋㅋ	0	2	False	0.8451	NORMAL	N/A
9707	빌게이트씨 우리나라 국민은99%마스크를 키고생활한다 미국처럼 자유분방하지않고 전염병에대한 두려움과방역수칙을 지키고살기때문에 이런결과가 있는거다 문통이 잘해서가 아니고	0	2	False	0.6421	NORMAL	N/A
9711	천하의 개독 씨부랄 새끼들 다 모가지를 쳐야된다	1	2	False	0.515	RELIGION	N/A
9714	ㅋㅋ 에휴 또 새벽부터 정신 못차리고 쉐도우복싱중이네	0	2	False	0.9172	NORMAL	N/A
9723	근데 솔직히 박진영 처벌받았으면 좋겠다 아직 가치관이 성립되지도 않은 미성년자한테 사과문 영상 찍게 하는건 너무나도 심한 정식적인 학대임	0	2	False	0.7556	NORMAL	N/A
9726	오래도 살았네	0	2	False	0.6041	NORMAL	N/A
9731	어제 그 토론회는 보고 기사를 쓰세요! 행위를 비난하지 행위자를 비난하는게 아니다가 골자인데 어디서 이런 말도 안되는 기사를 쓰시는지?	0	2	False	0.5118	NORMAL	N/A
9732	시진핑 발가락이나 쳐빠는 몸종노예새끼..	1	2	False	0.7608	POLITICS	N/A
9734	수진이가 잘못했네 이건	0	2	False	0.5928	NORMAL	N/A
9737	자발적 유리천장 전환자네 남자였으면 군제대후에서 수술가능함	0	2	False	0.582	GENDER	N/A
9741	덕분에 지금은 교회라면 학을 뗀답니다 ㅋㅋㅋㅋ	0	2	False	0.7645	RELIGION	N/A
9748	기독교..ㄷ ㄷ	0	2	False	0.5021	NORMAL	N/A
9751	관잦이노 ㅈㅁㄱ해라이기	1	2	False	0.8197	GENDER	N/A
9754	아 주일아침. 교회갈 준비하는데 이 기사보니 웃겨죽겄다 .	0	2	False	0.7112	RELIGION	N/A
9755	나 잘생겼고 결혼했고 얘도 있다 아 돈도 많구나	0	2	False	0.6989	NORMAL	N/A
9759	외국인을 대표해주는 한국 국회의원이네 ㅋㅋㅋㅋ 캬, 역시 한국의 민주주의는 위대하군요	0	2	False	0.8116	NORMAL	N/A
9761	자기몸인데 자기선택이지뭐.......	0	2	False	0.551	NORMAL	N/A
9765	모르고 당한 아이와 엄마 너무 화가 납니다 우리 아이들을 지켜야 해요 동성애 차변금지법 절대 안됩니다	0	2	False	0.4941	NORMAL	N/A
9766	이것이 전적으로 옳다개좆같은 개슬람새끼들과 이외의 한국체류 외국인들은 한국의 생활방식과 법에 맞춰 행동해야한다	1	2	False	0.866	RACISM	N/A
9768	나 신검받을때 생각나네공익 장애인새끼들이 감히1급님한테 이래라저래라 깝치는데죽여버릴뻔 ㅎ	1	2	False	0.7985	SLUR	N/A
9771	좋은데 사시네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	2	False	0.4906	NORMAL	N/A
9773	수술도 안하고 주민등록 성별을 바꾸겠다는게 말이 되니??	0	2	False	0.6687	NORMAL	N/A
9777	가만보면 미영프일독 얘들 착해	0	2	False	0.5891	NORMAL	N/A
9787	동성애가 싫으면 본인은 안하면 됨. 왜 남의 귀한 목숨을 맘에 안든다는 이유로 저렇게 죽여버리나. 우리가 살면서 맘에 안드는 사람들 얼마나 많이 만나나? 그렇다고 저렇게 다 죽이고 다니면 그게 사이코패스지.	0	2	False	0.8896	NORMAL	N/A
9795	지금 보니 동전 넣은 사람(자집)과 동전(좆물)은 분리되어 있는데 여자=자궁=자판기로 분리가 안 돼 있노. 여자는 걸어다니는 자궁이노.	1	2	False	0.5443	GENDER	N/A
9803	저런건 왜 하는거냐ㅋㅋ 이해가 안돼네	0	2	False	0.6748	NORMAL	N/A
9808	염병한다.	0	2	False	0.7706	NORMAL	N/A
9810	이자스민 의원님 존예인듯 ㅎㅎ	0	2	False	0.5601	NORMAL	N/A
9812	Soc 깎아다고 호남차별했다고 호남신문 국회의원들 징하게 떠들었죠..근데 그 예산 호남토호기업들이 먹겠죠 ...결국 언론 -기업 -정치인 서로서로 도와줘서 길게 해먹는...	0	2	False	0.9184	NORMAL	N/A
9813	로또1등되면 다이렉트로 흙통에서 금수저되는거냐?	0	2	False	0.6838	NORMAL	N/A
9814	전세계가 힘을 합쳐 이슬람인을 말살시켜야한다.	1	2	False	0.5197	RELIGION	N/A
9816	세뇌가 진짜 무섭구나	0	2	False	0.5649	NORMAL	N/A
9817	치킨 맛있어보인다어디임?	0	2	False	0.5333	NORMAL	N/A
9820	페미가 문제인가 지들이 문제지 일베랑 페미랑 같다는 생각은 어떻게나오는건데 자기자신을 찾는게 페미인데	0	2	False	0.8519	NORMAL	N/A
9821	돈줬으니까 사전에 합의된거맞내. 여자는 죄업내.	0	2	False	0.7135	NORMAL	N/A
9824	참.. 불쌍하다.. 저런 애들이 인생을 극복하고더 잘살아야될텐데..	0	2	False	0.5352	NORMAL	N/A
9835	진보가 정권을 잡으면 공산화가 된다하고 차이나게이트라는게 뜨고 보수가 집권하면 친일파라하고 사드설치하고 중국하곤 날세우고.. 대체 누굴 찍어야하나? 이젠 뭐가 맞고 틀린지 모르겠다.	0	2	False	0.7669	NORMAL	N/A
9838	막심선생님....	2	0	False	0.6379	SLUR	N/A
9839	내가 태영호면 지금이라도 미국간다 ㅋ누가봐도 황장엽2탄임 ㅋ	0	2	False	0.6907	NORMAL	N/A
9841	좆팔 재기나 할 것이지 똥배 상폐 극혐이노	1	2	False	0.5618	GENDER	N/A
9853	서민은 약자다. 고로 착하다 보호받아야한다 이 괴상한 논리가 사회의 소수집단은 무조건 약자이며 따라서 착하고 보호받아야한다는 코드로 변질되었어	0	2	False	0.8162	NORMAL	N/A
9860	사진찍는놈들은 사진을 찍을게 아니라 못 먹게 말렸어야지그리고 먹을걸 나눠줬어야지	0	2	False	0.6273	NORMAL	N/A
9861	세금 안내는 목사는 한국에 살 이유가 있나. 예수야 살인. 강간. 사기치는 목사들 잡아가라. 그래야 교회가 사라진다	0	2	False	0.8856	NORMAL	N/A
9863	여기는 미국이 아닙니다 태어날때 받은성을 맘대로 바꾸면 이세상 안되는건 워가. 있나요? 국방인권위는 절대 자기정체성 없는 사람 군인 시키면 안되죠 여군에 다시 지원해 보시던가요	0	2	False	0.6552	NORMAL	N/A
9876	한번 배신했는데 두번 못하랴?	0	2	False	0.7042	NORMAL	N/A
9881	그래 예수 실컷 믿어^^ 교회에 헌금도 두둑이 하고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 열심히 벌어서 십일조도 꼬박꼬박 바쳐라 ㅋㅋㅋㅋㅋ	0	2	False	0.9294	NORMAL	N/A
9884	눈에서 살기가 보인다...	0	2	False	0.4958	NORMAL	N/A
9887	ㅇㅏ니 도대체 이런건 왜 자꾸 기사로 뜨는거야. 여긴 이슬람국가가 아니에요 애굶는거 같으면 부모는ㅈ뭐하고 있나요	0	2	False	0.7879	NORMAL	N/A
9888	정년연장나 빨이실시해라	0	2	False	0.5025	NORMAL	N/A
9890	교회논리로는 이순신은 지옥행 고니시유키나가는 천국행임	0	2	False	0.7294	NORMAL	N/A
9892	인권보도 준칙 만들어 방송사 장악하고 에이즈 폐해 알리지 않고 국민의 알권리 무시하고 질본 보복부 위에 군림하며 헌법위에 군림하는 국가 인권위를 해체하라	0	2	False	0.7848	NORMAL	N/A
9896	다시는 대한민국 무시하지마라!	0	2	False	0.5079	NORMAL	N/A
9899	고웜대는 정신차리면 다 웜년 되기 최적의 환경이노 ㅋㅋㅋ 거기 자댕이들은 재기도 부족하다 이기야	1	2	False	0.5336	GENDER	N/A
9907	조국사태때 제발 지금 어투로 말해보질그랬냐	0	2	False	0.6906	NORMAL	N/A
9908	걍 정신병자들은 니들끼리 놀아라 좀.. 멀쩡한 무리에 낄려고 하지말고 지들이 똥인걸 모르나	1	2	False	0.9154	SLUR	N/A
9912	저렇게 되도공부 할 놈은 하게 된다. 어차피 고등학교는 해당사항 아니라서	0	2	False	0.5163	NORMAL	N/A
9915	경계성 지능 장애인이 생각보다 많다	0	2	False	0.537	NORMAL	N/A
9916	어차피 저렇게 어그로 적립되다 폭발하면 흑인들은 19세기때마냥 군중들한테 몰매맞고 전봇대에 목매달리게 되어있음 백인들이 얼마나 매정하고 잔인한 놈들인데	1	2	False	0.7231	RACISM	N/A
